id,created_at,price,area,street,ward,district,post_date,num_bedroom,num_diningroom,num_kitchen,num_toilet,num_floor,current_floor,direction,street_width,price_zscore,area_zscore
2333,2024-05-12T10:02:34.974691+00:00,2.5,30,Văn Phú,Phú La,Hà Đông,2024-03-01 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,0.15485999467346875
2334,2024-05-12T10:02:37.338896+00:00,3.6,26,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2024-05-09 00:00:00,0,0,1,0,0,0,0,0,0.05222565179982281,-0.05639436493981348
2335,2024-05-12T10:02:41.949874+00:00,3.3,25,Mễ Trì,Mễ Trì,Cầu Giấy,2024-05-09 00:00:00,0,0,1,0,0,0,0,0,0.022644922752514632,-0.10920795484313404
2336,2024-05-12T10:02:46.564243+00:00,3.5,24,Trương Định,Tân Mai,Hoàng Mai,2024-03-08 00:00:00,0,0,1,1,0,0,0,0,0.04236540878405342,-0.1620215447464546
2337,2024-05-12T10:02:50.566226+00:00,1.7,38,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2024-03-08 00:00:00,0,0,0,0,0,0,0,0,-0.13511896549979552,0.5773687139000333
2338,2024-05-12T10:02:54.795249+00:00,6.0,40,Nguyễn Khang,Yên Hòa,Cầu Giấy,2024-03-09 00:00:00,0,0,0,0,0,0,0,0,0.28887148417828806,0.6829958937066744
2339,2024-05-12T10:02:58.646402+00:00,4.3,30,Âu Cơ,,Bưởi,2024-03-09 00:00:00,0,0,0,0,0,0,0,0,0.12124735291020848,0.15485999467346875
2340,2024-05-12T10:03:03.101397+00:00,2.0,15,Văn Quán,Hà Đông,Thanh Xuân,2024-05-02 00:00:00,0,0,1,0,0,0,0,0,-0.10553823645248736,-0.6373438538763396
2342,2024-05-12T10:03:11.175375+00:00,3.5,35,Phú Đô,Mỹ Đình 2,Nam Từ Liêm,2024-05-02 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.41892794419007157
2343,2024-05-12T10:03:14.93817+00:00,4.2,20,An Dương Vương,Xuân Đỉnh,Bắc Từ Liêm,2024-03-30 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,-0.37327590435973684
2344,2024-05-12T10:03:18.51079+00:00,2.8,38,Đường Nguyễn Sơn,Việt Hưng,Long Biên,2024-03-31 00:00:00,0,0,0,0,0,0,0,0,-0.026656292326332296,0.5773687139000333
2345,2024-05-12T10:03:23.860387+00:00,2.3,37,Minh Khai,Minh Khai,Hai Bà Trưng,2024-03-30 00:00:00,0,0,0,0,0,0,0,0,-0.07595750740517923,0.5245551239967127
2347,2024-05-12T10:03:32.645533+00:00,3.2,28,Phú Diễn,Cầu Diễn,Nam Từ Liêm,2024-04-11 00:00:00,0,0,0,0,0,0,0,0,0.01278467973674528,0.04923281486682764
2348,2024-05-12T10:03:36.148771+00:00,3.3,25,Mễ Trì,Từ Liêm,Cầu Giấy,2024-05-09 00:00:00,0,0,0,0,0,0,0,0,0.022644922752514632,-0.10920795484313404
2349,2024-05-12T10:03:40.823963+00:00,3.3,18,19-5,Văn Quán,Hà Đông,2024-05-09 00:00:00,0,0,0,0,0,0,0,0,0.022644922752514632,-0.47890308416637795
2350,2024-05-12T10:03:45.609131+00:00,3.0,40,Phúc Lý,Minh Khai,Bắc Từ Liêm,2024-05-12 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,0.6829958937066744
2352,2024-05-12T10:03:53.564262+00:00,4.2,30,52B,Vĩnh Phúc,Cầu Giấy,2024-03-09 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,0.15485999467346875
2353,2024-05-12T10:03:57.501335+00:00,3.2,20,Hoàng Quốc Việt,Nghĩa Tân,Cầu Giấy,2024-03-10 00:00:00,0,0,0,0,0,0,0,0,0.01278467973674528,-0.37327590435973684
2354,2024-05-12T10:04:01.273464+00:00,2.5,1,Xuân Đỉnh,Xuân Đỉnh,Bắc Từ Liêm,2024-05-03 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,-1.3767341125228274
2355,2024-05-12T10:04:05.20578+00:00,3.5,30,Cổ Nhuế,Cổ Nhuế,Bắc Từ Liêm,2024-03-31 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.15485999467346875
2356,2024-05-12T10:04:07.716106+00:00,3.9,29,An Dương Vương,Cổ Nhuế,Bắc Từ Liêm,2024-05-02 00:00:00,0,0,0,0,0,0,0,0,0.08180638084713095,0.1020464047701482
2359,2024-05-12T10:04:21.805157+00:00,2.5,30,Phú Lương,La Khê,Hà Đông,2024-04-01 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,0.15485999467346875
2363,2024-05-12T10:04:39.388118+00:00,2.5,20,Nguyễn Chí Thanh,Láng Thượng,Đống Đa,2024-05-12 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,-0.37327590435973684
2364,2024-05-12T10:04:43.154057+00:00,3.5,20,69,Phương Canh,Hà Nội,2024-03-01 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.37327590435973684
2365,2024-05-12T10:04:47.766507+00:00,5.6,26,Cầu Giấy,Dịch Vọng,Cầu Giấy,2024-03-02 00:00:00,0,0,0,0,0,0,0,0,0.24943051211521047,-0.05639436493981348
2366,2024-05-12T10:04:53.447493+00:00,4.6,27,,,Nam Từ Liêm,2024-03-10 00:00:00,0,0,0,0,0,0,0,0,0.15082808195751662,-0.0035807750364929207
2368,2024-05-12T10:05:01.138193+00:00,4.6,27,Đội Cấn,Đội Cấn,Ba Đình,2024-03-03 00:00:00,0,0,1,1,0,0,0,0,0.15082808195751662,-0.0035807750364929207
2369,2024-05-12T10:05:04.74322+00:00,1.8,34,Ngọc Lâm,Ngọc Lâm,Gia Lâm,2024-05-10 00:00:00,0,0,0,0,0,0,0,0,-0.12525872248402614,0.366114354286751
2372,2024-05-12T10:05:18.168223+00:00,2.0,18,Láng,Ngã Tư Sở,Đống Đa,2024-04-01 00:00:00,0,0,0,0,0,0,0,0,-0.10553823645248736,-0.47890308416637795
2373,2024-05-12T10:05:22.264181+00:00,2.3,15,Ba La,Quang Trung,Hà Đông,2024-04-01 00:00:00,0,0,0,0,0,0,0,0,-0.07595750740517923,-0.6373438538763396
2374,2024-05-12T10:05:26.348286+00:00,2.5,22,Bạch Đằng,Bạch Đằng,Hai Bà Trưng,2024-04-12 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,-0.26764872455309574
2375,2024-05-12T10:05:30.605425+00:00,2.9,28,Xuân Đỉnh,Xuân Đỉnh,Bắc Từ Liêm,2024-05-03 00:00:00,0,0,0,0,0,0,0,0,-0.016796049310562902,0.04923281486682764
2376,2024-05-12T10:05:34.452106+00:00,3.0,25,Hoàng Hoa Thám,Ngọc Hà,Ba Đình,2024-05-12 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,-0.10920795484313404
2377,2024-05-12T10:05:36.921305+00:00,4.5,30,Ngũ Xã,Trúc Bạch,Ba Đình,2024-04-12 00:00:00,0,0,0,0,0,0,0,0,0.14096783894174728,0.15485999467346875
2378,2024-05-12T10:05:41.369771+00:00,4.1,30,Đội Cấn,Đội Cấn,Ba Đình,2024-03-11 00:00:00,0,0,0,0,0,0,0,0,0.1015268668786697,0.15485999467346875
2379,2024-05-12T10:05:45.060917+00:00,5.5,25,Đồng Mô,Mễ Trì,Cầu Giấy,2024-04-12 00:00:00,0,0,0,0,0,0,0,0,0.23957026909944112,-0.10920795484313404
2380,2024-05-12T10:05:49.013784+00:00,4.5,1,Tân Mai,Tân Mai,Hoàng Mai,2024-05-03 00:00:00,0,0,0,0,0,0,0,0,0.14096783894174728,-1.3767341125228274
2381,2024-05-12T10:05:52.431759+00:00,1.2,15,Vũ Ngọc Phan,,Láng Hạ,2024-04-12 00:00:00,0,0,1,1,0,0,0,0,-0.18442018057864246,-0.6373438538763396
2382,2024-05-12T10:05:57.275151+00:00,2.4,15,Ngã 3,Khâm Thiên,Đống Đa,2024-04-12 00:00:00,0,0,0,0,0,0,0,0,-0.06609726438940983,-0.6373438538763396
2383,2024-05-12T10:06:00.069861+00:00,3.5,25,Kim Giang,Thanh Liệt,Thanh Trì,2024-03-03 00:00:00,0,0,1,1,0,0,0,0,0.04236540878405342,-0.10920795484313404
2384,2024-05-12T10:06:04.964528+00:00,2.3,37,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2024-04-12 00:00:00,0,0,0,0,0,0,0,0,-0.07595750740517923,0.5245551239967127
2385,2024-05-12T10:06:09.5408+00:00,2.3,36,Cầu Vĩnh Tuy,Vĩnh Tuy,Hai Bà Trưng,2024-04-02 00:00:00,0,0,0,0,0,0,0,0,-0.07595750740517923,0.47174153409339215
2386,2024-05-12T10:06:14.122007+00:00,4.2,40,Văn Phú,Phú La,Hà Đông,2024-05-03 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,0.6829958937066744
2387,2024-05-12T10:06:18.469865+00:00,3.5,39,Tô Hiệu,,Nguyễn Trãi,2024-04-12 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.6301823038033538
2388,2024-05-12T10:06:22.727697+00:00,4.0,30,Yên Nghĩa,Hà Đông,Thanh Xuân,2024-05-12 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.15485999467346875
2389,2024-05-12T10:06:26.712786+00:00,3.0,20,Khương Trung,Khương Trung,Đống Đa,2024-03-11 00:00:00,0,0,1,0,0,0,0,0,-0.006935806294793509,-0.37327590435973684
2390,2024-05-12T10:06:30.414635+00:00,4.1,30,Đội Cấn,Đội Cấn,Ba Đình,2024-03-11 00:00:00,0,0,0,0,0,0,0,0,0.1015268668786697,0.15485999467346875
2391,2024-05-12T10:06:34.598432+00:00,3.4,25,Quan Nhân,Hạ Đình,Thanh Xuân,2024-03-01 00:00:00,0,0,0,0,0,0,0,0,0.03250516576828402,-0.10920795484313404
2392,2024-05-12T10:06:38.949849+00:00,4.2,25,Trung Văn,Trung Văn,Nam Từ Liêm,2024-05-09 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,-0.10920795484313404
2393,2024-05-12T10:06:42.768638+00:00,2.8,1,Trần Phú,Văn Quán,Hà Đông,2024-05-09 00:00:00,0,0,0,0,0,0,0,0,-0.026656292326332296,-1.3767341125228274
2394,2024-05-12T10:06:46.60135+00:00,3.4,18,Tôn Thất Tùng,Khương Thượng,Đống Đa,2024-05-09 00:00:00,0,0,0,0,0,0,0,0,0.03250516576828402,-0.47890308416637795
2395,2024-05-12T10:06:50.884655+00:00,3.6,20,Quan Hoa,Quan Hoa,Cầu Giấy,2023-09-06 00:00:00,0,0,0,0,0,0,0,0,0.05222565179982281,-0.37327590435973684
2397,2024-05-12T10:06:58.157708+00:00,1.5,20,Trường Chinh,Khương Thượng,Đống Đa,2024-01-08 00:00:00,0,0,0,0,0,0,0,0,-0.1548394515313343,-0.37327590435973684
2398,2024-05-12T10:07:02.502501+00:00,4.0,40,Tôn Thất Tùng,Trung Tự,Đống Đa,2024-05-12 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.6829958937066744
2399,2024-05-12T10:07:07.31006+00:00,2.5,20,La Thành,Ô Chợ Dừa,Đống Đa,2023-11-12 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,-0.37327590435973684
2401,2024-05-12T10:07:16.48108+00:00,3.9,20,Tôn Đức Thắng,Hàng Bột,Đống Đa,2023-12-01 00:00:00,0,0,0,0,0,0,0,0,0.08180638084713095,-0.37327590435973684
2403,2024-05-12T10:07:23.644129+00:00,4.7,27,Hoàng Ngân,Nhân Chính,Cầu Giấy,2023-11-11 00:00:00,0,0,0,0,0,0,0,0,0.16068832497328606,-0.0035807750364929207
2404,2024-05-12T10:07:27.918574+00:00,3.0,30,Âu Cơ,Nhật Tân,Long Biên,2023-12-28 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,0.15485999467346875
2405,2024-05-12T10:07:34.424692+00:00,3.7,28,Mỹ Đình,Mỹ Đình 2,Nam Từ Liêm,2023-12-12 00:00:00,0,0,0,0,0,0,0,0,0.06208589481559221,0.04923281486682764
2406,2024-05-12T10:07:38.893691+00:00,4.0,30,Trần Quốc Toản,Dịch Vọng Hậu,Cầu Giấy,2023-12-12 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.15485999467346875
2407,2024-05-12T10:07:43.521734+00:00,3.1,21,Tam Trinh,,Hoài Đức,2023-10-12 00:00:00,0,0,0,0,0,0,0,0,0.002924436720975885,-0.32046231445641626
2409,2024-05-12T10:07:52.38099+00:00,5.3,20,Lương Khánh Thiện,Tân Mai,Hoàng Mai,2024-02-29 00:00:00,0,0,1,0,0,0,0,0,0.21984978306790234,-0.37327590435973684
2411,2024-05-12T10:07:59.901577+00:00,4.0,20,Tố Hữu,La Khê,Hà Đông,2024-05-12 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,-0.37327590435973684
2412,2024-05-12T10:08:04.348346+00:00,4.6,28,Thành Thái,Dịch Vọng,Cầu Giấy,2023-11-01 00:00:00,0,0,0,0,0,0,0,0,0.15082808195751662,0.04923281486682764
2413,2024-05-12T10:08:18.937685+00:00,3.6,18,,,Đống Đa,2024-03-19 00:00:00,0,0,0,0,0,0,0,0,0.05222565179982281,-0.47890308416637795
2414,2024-05-12T10:08:23.177595+00:00,3.5,25,Yên Thế,Hạ Đình,Thanh Xuân,2023-07-13 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
2415,2024-05-12T10:08:27.61865+00:00,3.5,25,Liên Xá,Tân Triều,Thanh Xuân,2023-07-10 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
2416,2024-05-12T10:08:31.718719+00:00,1.7,19,Lạc Trung,Minh Khai,Hai Bà Trưng,2023-07-12 00:00:00,0,0,0,0,0,0,0,0,-0.13511896549979552,-0.4260894942630574
2417,2024-05-12T10:08:35.97006+00:00,4.5,45,Văn Khê,Hà Cầu,Hà Đông,2023-07-01 00:00:00,0,0,1,1,0,0,0,0,0.14096783894174728,0.9470638432232772
2418,2024-05-12T10:08:40.052707+00:00,4.2,20,Nguyễn Trãi,Thanh Xuân Trung,Thanh Xuân,2023-07-11 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,-0.37327590435973684
2419,2024-05-12T10:08:44.968346+00:00,4.2,40,Hàng Hòm,Hà Cầu,Hà Đông,2023-07-24 00:00:00,0,0,1,0,0,0,0,0,0.11138710989443913,0.6829958937066744
2422,2024-05-12T10:08:59.938356+00:00,4.5,40,Hoàng Cầu,Hà Cầu,Hà Đông,2023-07-13 00:00:00,0,0,1,0,0,0,0,0,0.14096783894174728,0.6829958937066744
2423,2024-05-12T10:09:03.766276+00:00,3.9,30,Triều Khúc,Tân Triều,Thanh Xuân,2023-07-12 00:00:00,0,0,0,0,0,0,0,0,0.08180638084713095,0.15485999467346875
2424,2024-05-12T10:09:07.913192+00:00,5.0,30,Sơn Tây,Điện Biên,Đống Đa,2023-07-10 00:00:00,0,0,0,0,0,0,0,0,0.1902690540205942,0.15485999467346875
2425,2024-05-12T10:09:11.747493+00:00,6.0,30,Đồng Mô,Mễ Trì,Cầu Giấy,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.28887148417828806,0.15485999467346875
2426,2024-05-12T10:09:17.696092+00:00,6.0,50,Quan Nhân,Trung Hòa,Cầu Giấy,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.28887148417828806,1.21113179273988
2427,2024-05-12T10:09:22.116184+00:00,1.7,19,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2023-03-31 00:00:00,0,0,0,0,0,0,0,0,-0.13511896549979552,-0.4260894942630574
2428,2024-05-12T10:09:26.211061+00:00,1.9,25,Khương Đình,Hạ Đình,Thanh Xuân,2023-03-31 00:00:00,0,0,0,0,0,0,0,0,-0.11539847946825676,-0.10920795484313404
2429,2024-05-12T10:09:30.573218+00:00,1.9,25,Khương Đình,Hạ Đình,Thanh Xuân,2023-03-31 00:00:00,0,0,1,0,0,0,0,0,-0.11539847946825676,-0.10920795484313404
2430,2024-05-12T10:09:34.492813+00:00,1.2,25,Khương Đình,Khương Đình,Thanh Xuân,2023-03-31 00:00:00,0,0,0,0,0,0,0,0,-0.18442018057864246,-0.10920795484313404
2431,2024-05-12T10:09:39.193726+00:00,2.7,18,Xã Đàn,Phương Liên,Đống Đa,2023-03-31 00:00:00,0,0,1,0,0,0,*,0,-0.03651653534210165,-0.47890308416637795
2434,2024-05-12T10:09:51.569198+00:00,3.5,35,Phan Trọng Tuệ,Thanh Liệt,Thanh Trì,2023-03-24 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.41892794419007157
2435,2024-05-12T10:09:55.189495+00:00,2.7,32,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2022-12-07 00:00:00,0,0,0,0,0,0,0,0,-0.03651653534210165,0.2604871744801099
2436,2024-05-12T10:09:59.166318+00:00,3.5,20,Quan Hoa,Quan Hoa,Cầu Giấy,2022-12-05 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.37327590435973684
2437,2024-05-12T10:10:03.180456+00:00,4.0,20,Dương Quảng Hàm,Quan Hoa,Cầu Giấy,2023-03-24 00:00:00,0,0,1,1,0,0,0,0,0.09166662386290035,-0.37327590435973684
2438,2024-05-12T10:10:06.995117+00:00,4.2,32,Quan Nhân,Nhân Chính,Cầu Giấy,2023-03-23 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,0.2604871744801099
2439,2024-05-12T10:10:10.876509+00:00,2.5,25,Khương Trung,Khương Trung,Thanh Xuân,2022-12-06 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,-0.10920795484313404
2441,2024-05-12T10:10:19.472266+00:00,4.0,33,Phó Đức Chính,Trúc Bạch,Ba Đình,2022-12-12 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.31330076438343046
2442,2024-05-12T10:10:23.77631+00:00,2.0,18,Lê Duẩn,Khâm Thiên,Đống Đa,2023-03-18 00:00:00,0,0,0,0,0,0,0,0,-0.10553823645248736,-0.47890308416637795
2443,2024-05-12T10:10:28.043032+00:00,3.5,25,Nguyễn An Ninh,Tương Mai,Hoàng Mai,2023-03-19 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
2444,2024-05-12T10:10:32.254511+00:00,1.7,19,Lạc Trung,Vĩnh Tuy,Hai Bà Trưng,2023-03-19 00:00:00,0,0,0,0,0,0,0,0,-0.13511896549979552,-0.4260894942630574
2448,2024-05-12T10:10:49.448485+00:00,3.5,20,Bùi Xương Trạch,Khương Đình,Thanh Xuân,2023-03-20 00:00:00,0,0,1,0,0,0,0,0,0.04236540878405342,-0.37327590435973684
2449,2024-05-12T10:10:51.870599+00:00,2.5,23,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2023-03-20 00:00:00,0,0,0,0,0,0,0,0,-0.056237021373640436,-0.21483513464977516
2451,2024-05-12T10:10:59.590574+00:00,1.8,20,Lương Nỗ,Hà Đông,Thanh Xuân,2023-03-16 00:00:00,0,0,0,0,0,0,0,0,-0.12525872248402614,-0.37327590435973684
2452,2024-05-12T10:11:03.93623+00:00,3.0,28,Phương Mai,Kim Liên,Đống Đa,2023-03-20 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,0.04923281486682764
2453,2024-05-12T10:11:08.385998+00:00,3.0,28,Phương Mai,Kim Liên,Đống Đa,2023-03-20 00:00:00,0,0,1,0,0,0,0,0,-0.006935806294793509,0.04923281486682764
2454,2024-05-12T10:11:12.729076+00:00,3.2,15,Khâm Thiên,Khâm Thiên,Đống Đa,2023-03-20 00:00:00,0,0,0,0,0,0,0,0,0.01278467973674528,-0.6373438538763396
2455,2024-05-12T10:11:16.906133+00:00,1.8,20,Lương Nỗ,Hà Đông,Thanh Xuân,2023-03-15 00:00:00,0,0,0,0,0,0,0,0,-0.12525872248402614,-0.37327590435973684
2456,2024-05-12T10:11:21.021454+00:00,3.3,35,Kim Giang,Thanh Liệt,Thanh Trì,2023-03-10 00:00:00,0,0,0,0,0,0,0,0,0.022644922752514632,0.41892794419007157
2457,2024-05-12T10:11:25.374723+00:00,3.5,35,Kim Giang,Hoàng Liệt,Hoàng Mai,2023-03-16 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.41892794419007157
2458,2024-05-12T10:11:29.329673+00:00,2.4,23,Kim Ngưu,Vĩnh Tuy,Hai Bà Trưng,2023-03-11 00:00:00,0,0,0,0,0,0,0,0,-0.06609726438940983,-0.21483513464977516
2459,2024-05-12T10:11:33.682164+00:00,3.7,30,Nguyễn Xiển,Hạ Đình,Thanh Xuân,2023-03-16 00:00:00,0,0,0,0,0,0,0,0,0.06208589481559221,0.15485999467346875
2460,2024-05-12T10:11:37.170756+00:00,2.0,25,Trương Định,Tương Mai,Hoàng Mai,2023-03-11 00:00:00,0,0,0,0,0,0,0,0,-0.10553823645248736,-0.10920795484313404
2461,2024-05-12T10:11:41.893234+00:00,3.2,35,Phan Trọng Tuệ,Thanh Liệt,Thanh Trì,2023-03-14 00:00:00,0,0,0,0,0,0,0,0,0.01278467973674528,0.41892794419007157
2462,2024-05-12T10:11:45.623345+00:00,4.9,30,Trần Bình,Mai Dịch,Cầu Giấy,2023-03-14 00:00:00,0,0,0,0,0,0,0,0,0.18040881100482484,0.15485999467346875
2463,2024-05-12T10:11:50.332925+00:00,3.5,35,Thanh Liệt,Thanh Liệt,Thanh Trì,2023-03-16 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.41892794419007157
2464,2024-05-12T10:11:54.374149+00:00,1.6,20,Lê Trọng Tấn,Định Công,Hoàng Mai,2023-03-12 00:00:00,0,0,0,0,0,0,0,0,-0.1449792085155649,-0.37327590435973684
2465,2024-05-12T10:11:59.04302+00:00,3.5,25,Khu X1,Dịch Vọng Hậu,Cầu Giấy,2023-03-03 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
2466,2024-05-12T10:12:02.628821+00:00,3.0,27,Yên Sơn,Ngọc Thuỵ,Long Biên,2023-03-03 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,-0.0035807750364929207
2467,2024-05-12T10:12:07.036608+00:00,3.9,35,Đức Giang,Phú Diễn,Bắc Từ Liêm,2023-03-12 00:00:00,0,0,0,0,0,0,0,0,0.08180638084713095,0.41892794419007157
2468,2024-05-12T10:12:11.809696+00:00,4.0,25,CHÍNH KINH,Nhân Chính,Cầu Giấy,2023-02-22 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,-0.10920795484313404
2469,2024-05-12T10:12:16.780443+00:00,3.5,20,Láng Hạ,Láng Hạ,Đống Đa,2023-02-23 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.37327590435973684
2470,2024-05-12T10:12:21.63192+00:00,3.5,25,Ngọc Hồi,Hoàng Liệt,Hoàng Mai,2023-02-23 00:00:00,0,0,1,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
2471,2024-05-12T10:12:25.436276+00:00,4.0,30,Hào Nam,Ô Chợ Dừa,Đống Đa,2023-02-25 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.15485999467346875
2472,2024-05-12T10:12:28.56937+00:00,4.2,35,Tựu Liệt,Xã Tam Hiệp,Thanh Trì,2023-02-25 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,0.41892794419007157
2473,2024-05-12T10:12:32.711105+00:00,3.7,35,Phan Trọng Tuệ,Thanh Liệt,Thanh Trì,2023-02-25 00:00:00,0,0,0,0,0,0,0,0,0.06208589481559221,0.41892794419007157
2474,2024-05-12T10:12:37.385512+00:00,2.7,20,K1,Cổ Nhuế,Bắc Từ Liêm,2023-02-27 00:00:00,0,0,0,0,0,0,0,0,-0.03651653534210165,-0.37327590435973684
2475,2024-05-12T10:12:41.881801+00:00,4.5,40,Nguyễn Trãi,Thượng Đình,Thanh Xuân,2023-02-28 00:00:00,0,0,0,0,0,0,0,0,0.14096783894174728,0.6829958937066744
2476,2024-05-12T10:12:45.385405+00:00,2.5,23,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2023-03-02 00:00:00,0,0,1,0,0,0,0,0,-0.056237021373640436,-0.21483513464977516
2479,2024-05-12T10:12:58.802694+00:00,3.0,30,Tựu Liệt,Xã Tam Hiệp,Thanh Trì,2023-03-03 00:00:00,0,0,1,1,0,0,0,0,-0.006935806294793509,0.15485999467346875
2480,2024-05-12T10:13:01.399952+00:00,3.8,25,Nguyễn Xiển,Hạ Đình,Thanh Xuân,2023-03-07 00:00:00,0,0,0,0,0,0,0,0,0.07194613783136156,-0.10920795484313404
2481,2024-05-12T10:13:04.569411+00:00,3.5,35,Kim Giang,Thanh Liệt,Thanh Trì,2023-03-03 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.41892794419007157
2482,2024-05-12T10:13:08.226039+00:00,2.0,17,Láng,Láng Thượng,Đống Đa,2023-03-01 00:00:00,0,0,0,0,0,0,0,0,-0.10553823645248736,-0.5317166740696986
2485,2024-05-12T10:13:20.453753+00:00,3.5,35,Bằng Liệt,Hoàng Liệt,Hoàng Mai,2023-03-01 00:00:00,0,0,1,1,0,0,0,0,0.04236540878405342,0.41892794419007157
2486,2024-05-12T10:13:24.855362+00:00,3.5,35,Kim Giang,Thanh Liệt,Thanh Trì,2023-03-03 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,0.41892794419007157
2487,2024-05-12T10:13:29.385158+00:00,4.0,32,Thụy Khuê,Tây Mỗ,Nam Từ Liêm,2023-03-13 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.2604871744801099
2488,2024-05-12T10:13:33.387317+00:00,3.3,35,Phan Trọng Tuệ,Thanh Liệt,Thanh Trì,2023-03-10 00:00:00,0,0,1,1,0,0,0,0,0.022644922752514632,0.41892794419007157
2489,2024-05-12T10:13:37.498633+00:00,4.0,32,Đường Lê Đức Thọ,Mỹ Đình 2,Nam Từ Liêm,2023-03-08 00:00:00,0,0,1,1,0,0,0,0,0.09166662386290035,0.2604871744801099
2490,2024-05-12T10:13:40.946536+00:00,1.7,20,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2023-03-14 00:00:00,0,0,0,0,0,0,0,0,-0.13511896549979552,-0.37327590435973684
2491,2024-05-12T10:13:45.455407+00:00,3.0,28,Phương Mai,Kim Liên,Đống Đa,2023-03-16 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,0.04923281486682764
2492,2024-05-12T10:13:50.040004+00:00,3.0,30,Lương Thế Vinh,Hạ Đình,Thanh Xuân,2023-03-13 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,0.15485999467346875
2493,2024-05-12T10:13:54.040666+00:00,4.7,35,Đình Thôn,Xuân Phương,Ba Đình,2023-03-08 00:00:00,0,0,0,0,0,0,0,0,0.16068832497328606,0.41892794419007157
2494,2024-05-12T10:13:58.541451+00:00,1.7,19,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2023-03-17 00:00:00,0,0,1,1,0,0,0,0,-0.13511896549979552,-0.4260894942630574
2495,2024-05-12T10:14:02.93936+00:00,3.3,25,Liên Xá,Tân Triều,Thanh Xuân,2023-03-17 00:00:00,0,0,0,0,0,0,0,0,0.022644922752514632,-0.10920795484313404
2498,2024-05-12T10:14:14.822201+00:00,4.2,40,Phan Trọng Tuệ,Thanh Liệt,Thanh Trì,2023-03-20 00:00:00,0,0,0,0,0,0,0,0,0.11138710989443913,0.6829958937066744
